id,pid,value,date,sys
1917270,Zong,36,"2022-08-11 14:25:59.714","2022-08-11 14:25:59.718"
1917271,Zong,34,"2022-08-11 14:25:59.746","2022-08-11 14:25:59.750"
1917271,Zong,32,"2022-08-11 14:25:59.746","2022-08-11 14:25:59.750"
1917272,Zong,31,"2022-08-11 14:25:59.782","2022-08-11 14:25:59.788"
1917272,Zong,31,"2022-08-11 14:25:59.782","2022-08-11 14:25:59.788"
1917273,Zong,37,"2022-08-11 14:25:59.835","2022-08-11 14:25:59.839"
1917273,Zong,37,"2022-08-11 14:25:59.835","2022-08-11 14:25:59.839"
1917274,Zong,62,"2022-08-11 14:25:59.868","2022-08-11 14:25:59.871"
1917274,Zong,62,"2022-08-11 14:25:59.868","2022-08-11 14:25:59.871"
1917275,Zong,94,"2022-08-11 14:25:59.895","2022-08-11 14:25:59.897"
1917275,Zong,102,"2022-08-11 14:25:59.895","2022-08-11 14:25:59.897"
1917276,Zong,104,"2022-08-11 14:25:59.955","2022-08-11 14:25:59.968"
1917276,Zong,100,"2022-08-11 14:25:59.955","2022-08-11 14:25:59.968"
1917277,Zong,93,"2022-08-11 14:25:59.985","2022-08-11 14:25:59.988"
1917277,Zong,85,"2022-08-11 14:25:59.985","2022-08-11 14:25:59.988"
1917278,Zong,77,"2022-08-11 14:26:00.017","2022-08-11 14:26:00.022"
1917278,Zong,69,"2022-08-11 14:26:00.017","2022-08-11 14:26:00.022"
1917279,Zong,64,"2022-08-11 14:26:00.076","2022-08-11 14:26:00.080"
1917279,Zong,60,"2022-08-11 14:26:00.076","2022-08-11 14:26:00.080"
1917280,Zong,59,"2022-08-11 14:26:00.110","2022-08-11 14:26:00.114"
1917280,Zong,58,"2022-08-11 14:26:00.110","2022-08-11 14:26:00.114"
1917281,Zong,58,"2022-08-11 14:26:00.135","2022-08-11 14:26:00.138"
1917281,Zong,58,"2022-08-11 14:26:00.135","2022-08-11 14:26:00.138"
1917282,Zong,56,"2022-08-11 14:26:00.197","2022-08-11 14:26:00.201"
1917282,Zong,53,"2022-08-11 14:26:00.197","2022-08-11 14:26:00.201"
1917283,Zong,50,"2022-08-11 14:26:00.225","2022-08-11 14:26:00.255"
1917283,Zong,46,"2022-08-11 14:26:00.225","2022-08-11 14:26:00.255"
1917284,Zong,42,"2022-08-11 14:26:00.255","2022-08-11 14:26:00.261"
1917284,Zong,39,"2022-08-11 14:26:00.255","2022-08-11 14:26:00.261"
1917285,Zong,35,"2022-08-11 14:26:00.314","2022-08-11 14:26:00.318"
1917285,Zong,33,"2022-08-11 14:26:00.314","2022-08-11 14:26:00.318"
1917286,Zong,31,"2022-08-11 14:26:00.345","2022-08-11 14:26:00.349"
1917286,Zong,33,"2022-08-11 14:26:00.345","2022-08-11 14:26:00.349"
1917287,Zong,40,"2022-08-11 14:26:00.376","2022-08-11 14:26:00.381"
1917287,Zong,40,"2022-08-11 14:26:00.376","2022-08-11 14:26:00.381"
1917288,Zong,70,"2022-08-11 14:26:00.435","2022-08-11 14:26:00.439"
1917288,Zong,70,"2022-08-11 14:26:00.435","2022-08-11 14:26:00.439"
1917289,Zong,100,"2022-08-11 14:26:00.465","2022-08-11 14:26:00.468"
1917289,Zong,106,"2022-08-11 14:26:00.465","2022-08-11 14:26:00.468"
1917290,Zong,106,"2022-08-11 14:26:00.495","2022-08-11 14:26:00.498"
1917290,Zong,101,"2022-08-11 14:26:00.495","2022-08-11 14:26:00.498"
1917291,Zong,93,"2022-08-11 14:26:00.556","2022-08-11 14:26:00.563"
1917291,Zong,85,"2022-08-11 14:26:00.556","2022-08-11 14:26:00.563"
1917292,Zong,77,"2022-08-11 14:26:00.585","2022-08-11 14:26:00.591"
1917292,Zong,70,"2022-08-11 14:26:00.585","2022-08-11 14:26:00.591"
1917293,Zong,65,"2022-08-11 14:26:00.616","2022-08-11 14:26:00.619"
1917293,Zong,61,"2022-08-11 14:26:00.616","2022-08-11 14:26:00.619"
1917294,Zong,60,"2022-08-11 14:26:00.676","2022-08-11 14:26:00.680"
1917294,Zong,59,"2022-08-11 14:26:00.676","2022-08-11 14:26:00.680"
1917295,Zong,59,"2022-08-11 14:26:00.705","2022-08-11 14:26:00.718"
1917295,Zong,58,"2022-08-11 14:26:00.705","2022-08-11 14:26:00.718"
1917296,Zong,56,"2022-08-11 14:26:00.735","2022-08-11 14:26:00.738"
1917296,Zong,53,"2022-08-11 14:26:00.735","2022-08-11 14:26:00.738"
1917297,Zong,50,"2022-08-11 14:26:00.796","2022-08-11 14:26:00.855"
1917297,Zong,46,"2022-08-11 14:26:00.796","2022-08-11 14:26:00.855"
1917298,Zong,42,"2022-08-11 14:26:00.826","2022-08-11 14:26:00.858"
1917298,Zong,38,"2022-08-11 14:26:00.826","2022-08-11 14:26:00.858"
1917299,Zong,35,"2022-08-11 14:26:00.855","2022-08-11 14:26:00.859"
1917299,Zong,32,"2022-08-11 14:26:00.855","2022-08-11 14:26:00.859"
1917300,Zong,30,"2022-08-11 14:26:00.917","2022-08-11 14:26:00.921"
1917300,Zong,31,"2022-08-11 14:26:00.917","2022-08-11 14:26:00.921"
1917301,Zong,36,"2022-08-11 14:26:00.944","2022-08-11 14:26:00.947"
1917301,Zong,36,"2022-08-11 14:26:00.944","2022-08-11 14:26:00.947"
1917302,Zong,64,"2022-08-11 14:26:00.975","2022-08-11 14:26:00.979"
1917302,Zong,64,"2022-08-11 14:26:00.975","2022-08-11 14:26:00.979"
1917303,Zong,107,"2022-08-11 14:26:01.035","2022-08-11 14:26:01.038"
1917303,Zong,107,"2022-08-11 14:26:01.035","2022-08-11 14:26:01.038"
1917304,Zong,109,"2022-08-11 14:26:01.064","2022-08-11 14:26:01.071"
1917304,Zong,105,"2022-08-11 14:26:01.064","2022-08-11 14:26:01.071"
1917305,Zong,98,"2022-08-11 14:26:01.096","2022-08-11 14:26:01.101"
1917305,Zong,89,"2022-08-11 14:26:01.096","2022-08-11 14:26:01.101"
1917306,Zong,81,"2022-08-11 14:26:01.156","2022-08-11 14:26:01.163"
1917306,Zong,73,"2022-08-11 14:26:01.156","2022-08-11 14:26:01.163"
1917307,Zong,67,"2022-08-11 14:26:01.186","2022-08-11 14:26:01.190"
1917307,Zong,63,"2022-08-11 14:26:01.186","2022-08-11 14:26:01.190"
1917308,Zong,60,"2022-08-11 14:26:01.217","2022-08-11 14:26:01.220"
1917308,Zong,59,"2022-08-11 14:26:01.217","2022-08-11 14:26:01.220"
1917309,Zong,59,"2022-08-11 14:26:01.276","2022-08-11 14:26:01.279"
1917309,Zong,58,"2022-08-11 14:26:01.276","2022-08-11 14:26:01.279"
1917310,Zong,56,"2022-08-11 14:26:01.305","2022-08-11 14:26:01.308"
1917310,Zong,53,"2022-08-11 14:26:01.305","2022-08-11 14:26:01.308"
1917311,Zong,49,"2022-08-11 14:26:01.345","2022-08-11 14:26:01.348"
1917311,Zong,45,"2022-08-11 14:26:01.345","2022-08-11 14:26:01.348"
1917312,Zong,41,"2022-08-11 14:26:01.394","2022-08-11 14:26:01.398"
1917312,Zong,37,"2022-08-11 14:26:01.394","2022-08-11 14:26:01.398"
1917313,Zong,34,"2022-08-11 14:26:01.425","2022-08-11 14:26:01.428"
1917313,Zong,31,"2022-08-11 14:26:01.425","2022-08-11 14:26:01.428"
1917314,Zong,29,"2022-08-11 14:26:01.455","2022-08-11 14:26:01.462"
1917314,Zong,27,"2022-08-11 14:26:01.455","2022-08-11 14:26:01.462"
1917315,Zong,25,"2022-08-11 14:26:01.517","2022-08-11 14:26:01.520"
1917315,Zong,24,"2022-08-11 14:26:01.517","2022-08-11 14:26:01.520"
1917316,Zong,26,"2022-08-11 14:26:01.547","2022-08-11 14:26:01.550"
1917316,Zong,33,"2022-08-11 14:26:01.547","2022-08-11 14:26:01.550"
1917317,Zong,46,"2022-08-11 14:26:01.575","2022-08-11 14:26:01.578"
1917317,Zong,46,"2022-08-11 14:26:01.575","2022-08-11 14:26:01.578"
1917318,Zong,96,"2022-08-11 14:26:01.635","2022-08-11 14:26:01.639"
1917318,Zong,96,"2022-08-11 14:26:01.635","2022-08-11 14:26:01.639"
1917319,Zong,104,"2022-08-11 14:26:01.665","2022-08-11 14:26:01.670"
1917319,Zong,104,"2022-08-11 14:26:01.665","2022-08-11 14:26:01.670"
1917320,Zong,99,"2022-08-11 14:26:01.696","2022-08-11 14:26:01.700"
1917320,Zong,91,"2022-08-11 14:26:01.696","2022-08-11 14:26:01.700"
1917321,Zong,82,"2022-08-11 14:26:01.755","2022-08-11 14:26:01.761"
1917321,Zong,74,"2022-08-11 14:26:01.755","2022-08-11 14:26:01.761"
1917322,Zong,67,"2022-08-11 14:26:01.785","2022-08-11 14:26:01.788"
1917322,Zong,62,"2022-08-11 14:26:01.785","2022-08-11 14:26:01.788"
1917323,Zong,58,"2022-08-11 14:26:01.817","2022-08-11 14:26:01.821"
1917323,Zong,56,"2022-08-11 14:26:01.817","2022-08-11 14:26:01.821"
1917324,Zong,55,"2022-08-11 14:26:01.875","2022-08-11 14:26:01.878"
1917324,Zong,55,"2022-08-11 14:26:01.875","2022-08-11 14:26:01.878"
1917325,Zong,54,"2022-08-11 14:26:01.905","2022-08-11 14:26:01.908"
1917325,Zong,51,"2022-08-11 14:26:01.905","2022-08-11 14:26:01.908"
1917326,Zong,48,"2022-08-11 14:26:01.937","2022-08-11 14:26:01.942"
1917326,Zong,44,"2022-08-11 14:26:01.937","2022-08-11 14:26:01.942"
1917327,Zong,40,"2022-08-11 14:26:01.996","2022-08-11 14:26:02.000"
1917327,Zong,36,"2022-08-11 14:26:01.996","2022-08-11 14:26:02.000"
1917328,Zong,32,"2022-08-11 14:26:02.026","2022-08-11 14:26:02.046"
1917328,Zong,29,"2022-08-11 14:26:02.026","2022-08-11 14:26:02.046"
1917329,Zong,26,"2022-08-11 14:26:02.055","2022-08-11 14:26:02.062"
1917329,Zong,25,"2022-08-11 14:26:02.055","2022-08-11 14:26:02.062"
1917330,Zong,23,"2022-08-11 14:26:02.117","2022-08-11 14:26:02.121"
1917330,Zong,22,"2022-08-11 14:26:02.117","2022-08-11 14:26:02.121"
1917331,Zong,21,"2022-08-11 14:26:02.156","2022-08-11 14:26:02.159"
1917331,Zong,21,"2022-08-11 14:26:02.156","2022-08-11 14:26:02.159"
1917332,Zong,20,"2022-08-11 14:26:02.175","2022-08-11 14:26:02.178"
1917332,Zong,21,"2022-08-11 14:26:02.175","2022-08-11 14:26:02.178"
1917333,Zong,26,"2022-08-11 14:26:02.238","2022-08-11 14:26:02.262"
1917333,Zong,26,"2022-08-11 14:26:02.238","2022-08-11 14:26:02.262"
1917334,Zong,53,"2022-08-11 14:26:02.267","2022-08-11 14:26:02.271"
1917334,Zong,53,"2022-08-11 14:26:02.267","2022-08-11 14:26:02.271"
1917335,Zong,99,"2022-08-11 14:26:02.296","2022-08-11 14:26:02.300"
1917335,Zong,99,"2022-08-11 14:26:02.296","2022-08-11 14:26:02.300"
1917336,Zong,102,"2022-08-11 14:26:02.355","2022-08-11 14:26:02.364"
1917336,Zong,98,"2022-08-11 14:26:02.355","2022-08-11 14:26:02.364"
1917337,Zong,91,"2022-08-11 14:26:02.389","2022-08-11 14:26:02.393"
1917337,Zong,82,"2022-08-11 14:26:02.389","2022-08-11 14:26:02.393"
1917338,Zong,74,"2022-08-11 14:26:02.416","2022-08-11 14:26:02.419"
1917338,Zong,67,"2022-08-11 14:26:02.416","2022-08-11 14:26:02.419"
1917339,Zong,61,"2022-08-11 14:26:02.476","2022-08-11 14:26:02.480"
1917339,Zong,57,"2022-08-11 14:26:02.476","2022-08-11 14:26:02.480"
1917340,Zong,56,"2022-08-11 14:26:02.505","2022-08-11 14:26:02.507"
1917340,Zong,56,"2022-08-11 14:26:02.505","2022-08-11 14:26:02.507"
1917341,Zong,57,"2022-08-11 14:26:02.535","2022-08-11 14:26:02.538"
1917341,Zong,57,"2022-08-11 14:26:02.535","2022-08-11 14:26:02.538"
1917342,Zong,56,"2022-08-11 14:26:02.595","2022-08-11 14:26:02.599"
1917342,Zong,54,"2022-08-11 14:26:02.595","2022-08-11 14:26:02.599"
1917343,Zong,50,"2022-08-11 14:26:02.625","2022-08-11 14:26:02.655"
1917343,Zong,46,"2022-08-11 14:26:02.625","2022-08-11 14:26:02.655"
1917344,Zong,43,"2022-08-11 14:26:02.655","2022-08-11 14:26:02.661"
1917344,Zong,39,"2022-08-11 14:26:02.655","2022-08-11 14:26:02.661"
1917345,Zong,37,"2022-08-11 14:26:02.717","2022-08-11 14:26:02.721"
1917345,Zong,35,"2022-08-11 14:26:02.717","2022-08-11 14:26:02.721"
1917346,Zong,33,"2022-08-11 14:26:02.746","2022-08-11 14:26:02.751"
1917346,Zong,32,"2022-08-11 14:26:02.746","2022-08-11 14:26:02.751"
1917347,Zong,31,"2022-08-11 14:26:02.775","2022-08-11 14:26:02.779"
1917347,Zong,30,"2022-08-11 14:26:02.775","2022-08-11 14:26:02.779"
1917348,Zong,29,"2022-08-11 14:26:02.835","2022-08-11 14:26:02.839"
1917348,Zong,29,"2022-08-11 14:26:02.835","2022-08-11 14:26:02.839"
1917349,Zong,31,"2022-08-11 14:26:02.864","2022-08-11 14:26:02.868"
1917349,Zong,39,"2022-08-11 14:26:02.864","2022-08-11 14:26:02.868"
1917350,Zong,53,"2022-08-11 14:26:02.896","2022-08-11 14:26:02.901"
1917350,Zong,53,"2022-08-11 14:26:02.896","2022-08-11 14:26:02.901"
1917351,Zong,100,"2022-08-11 14:26:02.955","2022-08-11 14:26:02.967"
1917351,Zong,100,"2022-08-11 14:26:02.955","2022-08-11 14:26:02.967"
1917352,Zong,106,"2022-08-11 14:26:02.985","2022-08-11 14:26:02.988"
1917352,Zong,106,"2022-08-11 14:26:02.985","2022-08-11 14:26:02.988"
1917353,Zong,100,"2022-08-11 14:26:03.016","2022-08-11 14:26:03.020"
1917353,Zong,93,"2022-08-11 14:26:03.016","2022-08-11 14:26:03.020"
1917354,Zong,86,"2022-08-11 14:26:03.086","2022-08-11 14:26:03.089"
1917354,Zong,78,"2022-08-11 14:26:03.086","2022-08-11 14:26:03.089"
1917355,Zong,72,"2022-08-11 14:26:03.105","2022-08-11 14:26:03.108"
1917355,Zong,67,"2022-08-11 14:26:03.105","2022-08-11 14:26:03.108"
1917356,Zong,63,"2022-08-11 14:26:03.134","2022-08-11 14:26:03.137"
1917356,Zong,61,"2022-08-11 14:26:03.134","2022-08-11 14:26:03.137"
1917357,Zong,60,"2022-08-11 14:26:03.196","2022-08-11 14:26:03.199"
1917357,Zong,60,"2022-08-11 14:26:03.196","2022-08-11 14:26:03.199"
1917358,Zong,58,"2022-08-11 14:26:03.225","2022-08-11 14:26:03.259"
1917358,Zong,56,"2022-08-11 14:26:03.225","2022-08-11 14:26:03.259"
1917359,Zong,52,"2022-08-11 14:26:03.255","2022-08-11 14:26:03.261"
1917359,Zong,48,"2022-08-11 14:26:03.255","2022-08-11 14:26:03.261"
1917360,Zong,44,"2022-08-11 14:26:03.316","2022-08-11 14:26:03.319"
1917360,Zong,40,"2022-08-11 14:26:03.316","2022-08-11 14:26:03.319"
1917361,Zong,36,"2022-08-11 14:26:03.346","2022-08-11 14:26:03.349"
1917361,Zong,33,"2022-08-11 14:26:03.346","2022-08-11 14:26:03.349"
1917362,Zong,30,"2022-08-11 14:26:03.391","2022-08-11 14:26:03.395"
1917362,Zong,28,"2022-08-11 14:26:03.391","2022-08-11 14:26:03.395"
1917363,Zong,22,"2022-08-11 14:26:03.435","2022-08-11 14:26:03.450"
1917363,Zong,21,"2022-08-11 14:26:03.435","2022-08-11 14:26:03.450"
1917364,Zong,20,"2022-08-11 14:26:03.464","2022-08-11 14:26:03.469"
1917364,Zong,20,"2022-08-11 14:26:03.464","2022-08-11 14:26:03.469"
1917365,Zong,21,"2022-08-11 14:26:03.496","2022-08-11 14:26:03.499"
1917365,Zong,26,"2022-08-11 14:26:03.496","2022-08-11 14:26:03.499"
1917366,Zong,37,"2022-08-11 14:26:03.556","2022-08-11 14:26:03.564"
1917366,Zong,37,"2022-08-11 14:26:03.556","2022-08-11 14:26:03.564"
1917367,Zong,76,"2022-08-11 14:26:03.589","2022-08-11 14:26:03.592"
1917367,Zong,76,"2022-08-11 14:26:03.589","2022-08-11 14:26:03.592"
1917368,Zong,111,"2022-08-11 14:26:03.614","2022-08-11 14:26:03.619"
1917368,Zong,117,"2022-08-11 14:26:03.614","2022-08-11 14:26:03.619"
1917369,Zong,114,"2022-08-11 14:26:03.681","2022-08-11 14:26:03.685"
1917369,Zong,108,"2022-08-11 14:26:03.681","2022-08-11 14:26:03.685"
1917370,Zong,100,"2022-08-11 14:26:03.705","2022-08-11 14:26:03.708"
1917370,Zong,91,"2022-08-11 14:26:03.705","2022-08-11 14:26:03.708"
1917371,Zong,83,"2022-08-11 14:26:03.735","2022-08-11 14:26:03.739"
1917371,Zong,76,"2022-08-11 14:26:03.735","2022-08-11 14:26:03.739"
1917372,Zong,70,"2022-08-11 14:26:03.807","2022-08-11 14:26:03.811"
1917372,Zong,65,"2022-08-11 14:26:03.807","2022-08-11 14:26:03.811"
1917373,Zong,62,"2022-08-11 14:26:03.825","2022-08-11 14:26:03.853"
1917373,Zong,61,"2022-08-11 14:26:03.825","2022-08-11 14:26:03.853"
1917374,Zong,60,"2022-08-11 14:26:03.855","2022-08-11 14:26:03.863"
1917374,Zong,59,"2022-08-11 14:26:03.855","2022-08-11 14:26:03.863"
1917375,Zong,56,"2022-08-11 14:26:03.916","2022-08-11 14:26:03.920"
1917375,Zong,52,"2022-08-11 14:26:03.916","2022-08-11 14:26:03.920"
1917376,Zong,47,"2022-08-11 14:26:03.946","2022-08-11 14:26:03.964"
1917376,Zong,42,"2022-08-11 14:26:03.946","2022-08-11 14:26:03.964"
1917377,Zong,37,"2022-08-11 14:26:03.975","2022-08-11 14:26:03.979"
1917377,Zong,33,"2022-08-11 14:26:03.975","2022-08-11 14:26:03.979"
1917378,Zong,29,"2022-08-11 14:26:04.035","2022-08-11 14:26:04.038"
1917378,Zong,26,"2022-08-11 14:26:04.035","2022-08-11 14:26:04.038"
1917379,Zong,24,"2022-08-11 14:26:04.064","2022-08-11 14:26:04.067"
1917379,Zong,22,"2022-08-11 14:26:04.064","2022-08-11 14:26:04.067"
1917380,Zong,20,"2022-08-11 14:26:04.095","2022-08-11 14:26:04.098"
1917380,Zong,18,"2022-08-11 14:26:04.095","2022-08-11 14:26:04.098"
1917381,Zong,17,"2022-08-11 14:26:04.155","2022-08-11 14:26:04.164"
1917381,Zong,16,"2022-08-11 14:26:04.155","2022-08-11 14:26:04.164"
1917382,Zong,19,"2022-08-11 14:26:04.185","2022-08-11 14:26:04.189"
1917382,Zong,29,"2022-08-11 14:26:04.185","2022-08-11 14:26:04.189"
1917383,Zong,46,"2022-08-11 14:26:04.215","2022-08-11 14:26:04.218"
1917383,Zong,46,"2022-08-11 14:26:04.215","2022-08-11 14:26:04.218"
1917384,Zong,102,"2022-08-11 14:26:04.276","2022-08-11 14:26:04.281"
1917384,Zong,102,"2022-08-11 14:26:04.276","2022-08-11 14:26:04.281"
1917385,Zong,108,"2022-08-11 14:26:04.305","2022-08-11 14:26:04.309"
1917385,Zong,107,"2022-08-11 14:26:04.305","2022-08-11 14:26:04.309"
1917386,Zong,101,"2022-08-11 14:26:04.335","2022-08-11 14:26:04.338"
1917386,Zong,92,"2022-08-11 14:26:04.335","2022-08-11 14:26:04.338"
1917387,Zong,83,"2022-08-11 14:26:04.399","2022-08-11 14:26:04.403"
1917387,Zong,75,"2022-08-11 14:26:04.399","2022-08-11 14:26:04.403"
1917388,Zong,68,"2022-08-11 14:26:04.431","2022-08-11 14:26:04.455"
1917388,Zong,61,"2022-08-11 14:26:04.431","2022-08-11 14:26:04.455"
1917389,Zong,56,"2022-08-11 14:26:04.455","2022-08-11 14:26:04.461"
1917389,Zong,54,"2022-08-11 14:26:04.455","2022-08-11 14:26:04.461"
1917390,Zong,53,"2022-08-11 14:26:04.515","2022-08-11 14:26:04.519"
1917390,Zong,52,"2022-08-11 14:26:04.515","2022-08-11 14:26:04.519"
1917391,Zong,51,"2022-08-11 14:26:04.549","2022-08-11 14:26:04.559"
1917391,Zong,48,"2022-08-11 14:26:04.549","2022-08-11 14:26:04.559"
1917392,Zong,44,"2022-08-11 14:26:04.575","2022-08-11 14:26:04.579"
1917392,Zong,40,"2022-08-11 14:26:04.575","2022-08-11 14:26:04.579"
1917393,Zong,34,"2022-08-11 14:26:04.635","2022-08-11 14:26:04.640"
1917393,Zong,30,"2022-08-11 14:26:04.635","2022-08-11 14:26:04.640"
1917394,Zong,25,"2022-08-11 14:26:04.664","2022-08-11 14:26:04.667"
1917394,Zong,22,"2022-08-11 14:26:04.664","2022-08-11 14:26:04.667"
1917395,Zong,19,"2022-08-11 14:26:04.695","2022-08-11 14:26:04.699"
1917395,Zong,16,"2022-08-11 14:26:04.695","2022-08-11 14:26:04.699"
1917396,Zong,15,"2022-08-11 14:26:04.754","2022-08-11 14:26:04.761"
1917396,Zong,13,"2022-08-11 14:26:04.754","2022-08-11 14:26:04.761"
1917397,Zong,12,"2022-08-11 14:26:04.785","2022-08-11 14:26:04.789"
1917397,Zong,11,"2022-08-11 14:26:04.785","2022-08-11 14:26:04.789"
1917398,Zong,10,"2022-08-11 14:26:04.821","2022-08-11 14:26:04.824"
1917398,Zong,12,"2022-08-11 14:26:04.821","2022-08-11 14:26:04.824"
1917399,Zong,18,"2022-08-11 14:26:04.876","2022-08-11 14:26:04.880"
1917399,Zong,18,"2022-08-11 14:26:04.876","2022-08-11 14:26:04.880"
1917400,Zong,50,"2022-08-11 14:26:04.905","2022-08-11 14:26:04.910"
1917400,Zong,50,"2022-08-11 14:26:04.905","2022-08-11 14:26:04.910"
1917401,Zong,108,"2022-08-11 14:26:04.935","2022-08-11 14:26:04.938"
1917401,Zong,108,"2022-08-11 14:26:04.935","2022-08-11 14:26:04.938"
1917402,Zong,114,"2022-08-11 14:26:04.999","2022-08-11 14:26:05.003"
1917402,Zong,111,"2022-08-11 14:26:04.999","2022-08-11 14:26:05.003"
1917403,Zong,104,"2022-08-11 14:26:05.031","2022-08-11 14:26:05.054"
1917403,Zong,94,"2022-08-11 14:26:05.031","2022-08-11 14:26:05.054"
1917404,Zong,84,"2022-08-11 14:26:05.055","2022-08-11 14:26:05.064"
1917404,Zong,75,"2022-08-11 14:26:05.055","2022-08-11 14:26:05.064"
1917405,Zong,67,"2022-08-11 14:26:05.124","2022-08-11 14:26:05.128"
1917405,Zong,61,"2022-08-11 14:26:05.124","2022-08-11 14:26:05.128"
1917406,Zong,58,"2022-08-11 14:26:05.145","2022-08-11 14:26:05.150"
1917406,Zong,57,"2022-08-11 14:26:05.145","2022-08-11 14:26:05.150"
1917407,Zong,56,"2022-08-11 14:26:05.175","2022-08-11 14:26:05.178"
1917407,Zong,56,"2022-08-11 14:26:05.175","2022-08-11 14:26:05.178"
1917408,Zong,55,"2022-08-11 14:26:05.235","2022-08-11 14:26:05.238"
1917408,Zong,53,"2022-08-11 14:26:05.235","2022-08-11 14:26:05.238"
1917409,Zong,49,"2022-08-11 14:26:05.264","2022-08-11 14:26:05.267"
1917409,Zong,44,"2022-08-11 14:26:05.264","2022-08-11 14:26:05.267"
1917410,Zong,39,"2022-08-11 14:26:05.299","2022-08-11 14:26:05.303"
1917410,Zong,34,"2022-08-11 14:26:05.299","2022-08-11 14:26:05.303"
1917411,Zong,30,"2022-08-11 14:26:05.355","2022-08-11 14:26:05.361"
1917411,Zong,26,"2022-08-11 14:26:05.355","2022-08-11 14:26:05.361"
1917412,Zong,23,"2022-08-11 14:26:05.385","2022-08-11 14:26:05.389"
1917412,Zong,20,"2022-08-11 14:26:05.385","2022-08-11 14:26:05.389"
1917413,Zong,19,"2022-08-11 14:26:05.416","2022-08-11 14:26:05.419"
1917413,Zong,17,"2022-08-11 14:26:05.416","2022-08-11 14:26:05.419"
1917414,Zong,16,"2022-08-11 14:26:05.476","2022-08-11 14:26:05.480"
1917414,Zong,15,"2022-08-11 14:26:05.476","2022-08-11 14:26:05.480"
1917415,Zong,15,"2022-08-11 14:26:05.506","2022-08-11 14:26:05.510"
1917415,Zong,20,"2022-08-11 14:26:05.506","2022-08-11 14:26:05.510"
1917416,Zong,31,"2022-08-11 14:26:05.540","2022-08-11 14:26:05.543"
1917416,Zong,31,"2022-08-11 14:26:05.540","2022-08-11 14:26:05.543"
1917417,Zong,68,"2022-08-11 14:26:05.595","2022-08-11 14:26:05.600"
1917417,Zong,68,"2022-08-11 14:26:05.595","2022-08-11 14:26:05.600"
1917418,Zong,100,"2022-08-11 14:26:05.630","2022-08-11 14:26:05.644"
1917418,Zong,105,"2022-08-11 14:26:05.630","2022-08-11 14:26:05.644"
1917419,Zong,102,"2022-08-11 14:26:05.655","2022-08-11 14:26:05.667"
1917419,Zong,94,"2022-08-11 14:26:05.655","2022-08-11 14:26:05.667"
1917420,Zong,72,"2022-08-11 14:26:05.716","2022-08-11 14:26:05.723"
1917420,Zong,72,"2022-08-11 14:26:05.716","2022-08-11 14:26:05.723"
1917421,Zong,63,"2022-08-11 14:26:05.747","2022-08-11 14:26:05.750"
1917421,Zong,56,"2022-08-11 14:26:05.747","2022-08-11 14:26:05.750"
1917422,Zong,52,"2022-08-11 14:26:05.775","2022-08-11 14:26:05.778"
1917422,Zong,51,"2022-08-11 14:26:05.775","2022-08-11 14:26:05.778"
1917423,Zong,52,"2022-08-11 14:26:05.835","2022-08-11 14:26:05.840"
1917423,Zong,54,"2022-08-11 14:26:05.835","2022-08-11 14:26:05.840"
1917424,Zong,54,"2022-08-11 14:26:05.865","2022-08-11 14:26:05.869"
1917424,Zong,54,"2022-08-11 14:26:05.865","2022-08-11 14:26:05.869"
1917425,Zong,51,"2022-08-11 14:26:05.899","2022-08-11 14:26:05.904"
1917425,Zong,47,"2022-08-11 14:26:05.899","2022-08-11 14:26:05.904"
1917426,Zong,43,"2022-08-11 14:26:05.955","2022-08-11 14:26:05.961"
1917426,Zong,38,"2022-08-11 14:26:05.955","2022-08-11 14:26:05.961"
1917427,Zong,34,"2022-08-11 14:26:05.985","2022-08-11 14:26:05.988"
1917427,Zong,30,"2022-08-11 14:26:05.985","2022-08-11 14:26:05.988"
1917428,Zong,27,"2022-08-11 14:26:06.015","2022-08-11 14:26:06.019"
1917428,Zong,25,"2022-08-11 14:26:06.015","2022-08-11 14:26:06.019"
1917429,Zong,23,"2022-08-11 14:26:06.076","2022-08-11 14:26:06.080"
1917429,Zong,22,"2022-08-11 14:26:06.076","2022-08-11 14:26:06.080"
1917430,Zong,22,"2022-08-11 14:26:06.105","2022-08-11 14:26:06.107"
1917430,Zong,22,"2022-08-11 14:26:06.105","2022-08-11 14:26:06.107"
1917431,Zong,23,"2022-08-11 14:26:06.134","2022-08-11 14:26:06.138"
1917431,Zong,29,"2022-08-11 14:26:06.134","2022-08-11 14:26:06.138"
1917432,Zong,41,"2022-08-11 14:26:06.195","2022-08-11 14:26:06.199"
1917432,Zong,41,"2022-08-11 14:26:06.195","2022-08-11 14:26:06.199"
1917433,Zong,77,"2022-08-11 14:26:06.225","2022-08-11 14:26:06.255"
1917433,Zong,77,"2022-08-11 14:26:06.225","2022-08-11 14:26:06.255"
1917434,Zong,108,"2022-08-11 14:26:06.255","2022-08-11 14:26:06.269"
1917434,Zong,112,"2022-08-11 14:26:06.255","2022-08-11 14:26:06.269"
1917435,Zong,108,"2022-08-11 14:26:06.316","2022-08-11 14:26:06.320"
1917435,Zong,100,"2022-08-11 14:26:06.316","2022-08-11 14:26:06.320"
1917436,Zong,90,"2022-08-11 14:26:06.349","2022-08-11 14:26:06.352"
1917436,Zong,80,"2022-08-11 14:26:06.349","2022-08-11 14:26:06.352"
